name,ticker_bourso,isin,detail_url,last,variation,high,low,volume,raw_data_ist_init
INMOLECULE NANO,1rPMLINA,ES0105908000,https://www.boursorama.com/cours/1rPMLINA/,3.98,0,0,0,,"{""symbol"":""1rPMLINA"",""variation"":0,""last"":3.98,""previousClose"":3.98,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-10-29 11:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.202,""lowLimit"":3.438,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INNATE PHARMA,1rPIPH,FR0010331421,https://www.boursorama.com/cours/1rPIPH/,1.072,-0.0037174721189591,1.092,1.062,,"{""symbol"":""1rPIPH"",""variation"":-0.0037174721189591,""last"":1.072,""previousClose"":1.076,""high"":1.092,""low"":1.062,""totalVolume"":22925,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:59:02"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.124,""lowLimit"":1.02,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INNELEC MULTIMEDIA,1rPALINN,FR0000064297,https://www.boursorama.com/cours/1rPALINN/,2.25,-0.021739130434783,2.26,2.16,,"{""symbol"":""1rPALINN"",""variation"":-0.021739130434783,""last"":2.25,""previousClose"":2.3,""high"":2.26,""low"":2.16,""totalVolume"":2230,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:33:31"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.36,""lowLimit"":2.14,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INNOVATIVE-RFK,1rPMLIRF,IT0005391161,https://www.boursorama.com/cours/1rPMLIRF/,1.64,0,0,0,,"{""symbol"":""1rPMLIRF"",""variation"":0,""last"":1.64,""previousClose"":1.64,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-02-26 16:30:12"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.93,""lowLimit"":1.59,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INSTALLUX,1rPALLUX,FR0000060451,https://www.boursorama.com/cours/1rPALLUX/,284,-0.006993006993007,284,284,,"{""symbol"":""1rPALLUX"",""variation"":-0.006993006993007,""last"":284,""previousClose"":286,""high"":284,""low"":284,""totalVolume"":2,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:24"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":362,""lowLimit"":242,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INTEGRAGEN,1rPALINT,FR0010908723,https://www.boursorama.com/cours/1rPALINT/,0.1805,-0.10199004975124,0.19,0.18,,"{""symbol"":""1rPALINT"",""variation"":-0.10199004975124,""last"":0.1805,""previousClose"":0.201,""high"":0.19,""low"":0.18,""totalVolume"":9814,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:29:45"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1985,""lowLimit"":0.1625,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INTEGRIT VIAGER,1rPMLVIE,FR0014003FN0,https://www.boursorama.com/cours/1rPMLVIE/,115,0,0,0,,"{""symbol"":""1rPMLVIE"",""variation"":0,""last"":115,""previousClose"":115,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-08-14 11:30:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":117,""lowLimit"":96.5,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IEX GROUP,1rAIEX,NL0010556726,https://www.boursorama.com/cours/1rAIEX/,2.34,0,2.34,2.34,,"{""symbol"":""1rAIEX"",""variation"":0,""last"":2.34,""previousClose"":2.34,""high"":2.34,""low"":2.34,""totalVolume"":10,""exchangeCode"":""AMS"",""tradeDate"":""2026-01-23 11:30:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":2.56,""lowLimit"":2.12,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IBA,FF11_IBAB,BE0003766806,https://www.boursorama.com/cours/FF11-IBAB/,13,0.020408163265306,13,12.66,,"{""symbol"":""FF11-IBAB"",""variation"":0.020408163265306,""last"":13,""previousClose"":12.74,""high"":13,""low"":12.66,""totalVolume"":13169,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:41:05"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":13.64,""lowLimit"":12.36,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IEP INVEST,FF11_IEP,BE0003748622,https://www.boursorama.com/cours/FF11-IEP/,5.4,0,0,0,,"{""symbol"":""FF11-IEP"",""variation"":0,""last"":5.4,""previousClose"":5.4,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-30 17:29:04"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.65,""lowLimit"":5.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
IMMOBEL,FF11_IMMO,BE0003599108,https://www.boursorama.com/cours/FF11-IMMO/,20.25,-0.0073529411764705,20.4,20,,"{""symbol"":""FF11-IMMO"",""variation"":-0.0073529411764705,""last"":20.25,""previousClose"":20.4,""high"":20.4,""low"":20,""totalVolume"":665,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 10:37:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":21.25,""lowLimit"":19.24,""valorization"":0,""shares"":0,""tradeCapital"":0}"
INCLUSIO,FF11_INCLU,BE0974374069,https://www.boursorama.com/cours/FF11-INCLU/,17.6,0.017341040462428,17.6,17.35,,"{""symbol"":""FF11-INCLU"",""variation"":0.017341040462428,""last"":17.6,""previousClose"":17.3,""high"":17.6,""low"":17.35,""totalVolume"":709,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:26:01"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":18.45,""lowLimit"":16.75,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JACQUES BOGART,1rPJBOG,FR0012872141,https://www.boursorama.com/cours/1rPJBOG/,2.5,0,2.5,2.48,,"{""symbol"":""1rPJBOG"",""variation"":0,""last"":2.5,""previousClose"":2.5,""high"":2.5,""low"":2.48,""totalVolume"":227,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:40:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.72,""lowLimit"":2.24,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JACQUET METALS,1rPJCQ,FR0000033904,https://www.boursorama.com/cours/1rPJCQ/,20.15,0.0049875311720697,20.2,20.05,,"{""symbol"":""1rPJCQ"",""variation"":0.0049875311720697,""last"":20.15,""previousClose"":20.05,""high"":20.2,""low"":20.05,""totalVolume"":1235,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 12:01:16"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":21.15,""lowLimit"":19.16,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JUNGLE21,1rPMLJ21,ES0105636007,https://www.boursorama.com/cours/1rPMLJ21/,3.5,0,0,0,,"{""symbol"":""1rPMLJ21"",""variation"":0,""last"":3.5,""previousClose"":3.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-03-24 11:30:06"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
JENSEN-GROUP,FF11_JEN,BE0003858751,https://www.boursorama.com/cours/FF11-JEN/,63.2,-0.003154574132492,63.2,62.6,,"{""symbol"":""FF11-JEN"",""variation"":-0.003154574132492,""last"":63.2,""previousClose"":63.4,""high"":63.2,""low"":62.6,""totalVolume"":442,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:37:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":66.2,""lowLimit"":60.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KALEON,1rPALKLN,IT0005678104,https://www.boursorama.com/cours/1rPALKLN/,3.95,0,3.95,3.9,,"{""symbol"":""1rPALKLN"",""variation"":0,""last"":3.95,""previousClose"":3.95,""high"":3.95,""low"":3.9,""totalVolume"":292,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:20:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":4.145,""lowLimit"":3.755,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KALRAY,1rPALKAL,FR0010722819,https://www.boursorama.com/cours/1rPALKAL/,2.94,-0.074015748031496,3.14,2.785,,"{""symbol"":""1rPALKAL"",""variation"":-0.074015748031496,""last"":2.94,""previousClose"":3.175,""high"":3.14,""low"":2.785,""totalVolume"":239500,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:59:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.085,""lowLimit"":2.795,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KAUFMAN ET BROAD,1rPKOF,FR0004007813,https://www.boursorama.com/cours/1rPKOF/,28.25,0.0017730496453901,28.4,28.1,,"{""symbol"":""1rPKOF"",""variation"":0.0017730496453901,""last"":28.25,""previousClose"":28.2,""high"":28.4,""low"":28.1,""totalVolume"":6845,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:54:03"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":29.65,""lowLimit"":26.85,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KERLINK,1rPALKLK,FR0013156007,https://www.boursorama.com/cours/1rPALKLK/,0.854,-0.0046620046620047,0.872,0.854,,"{""symbol"":""1rPALKLK"",""variation"":-0.0046620046620047,""last"":0.854,""previousClose"":0.858,""high"":0.872,""low"":0.854,""totalVolume"":3556,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:40:41"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.896,""lowLimit"":0.812,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KEYRUS,1rPALKEY,FR0004029411,https://www.boursorama.com/cours/1rPALKEY/,7,0,7.02,7,,"{""symbol"":""1rPALKEY"",""variation"":0,""last"":7,""previousClose"":7,""high"":7.02,""low"":7,""totalVolume"":185,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:29:30"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":7.34,""lowLimit"":6.66,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KKO INTL,1rPALKKO,FR0013374667,https://www.boursorama.com/cours/1rPALKKO/,0.0792,-0.057142857142857,0.082,0.0792,,"{""symbol"":""1rPALKKO"",""variation"":-0.057142857142857,""last"":0.0792,""previousClose"":0.084,""high"":0.082,""low"":0.0792,""totalVolume"":31895,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:55:19"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.091,""lowLimit"":0.0674,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KLARSEN,1rPALKLA,FR0011038348,https://www.boursorama.com/cours/1rPALKLA/,0.824,-0.041860465116279,0.824,0.81,,"{""symbol"":""1rPALKLA"",""variation"":-0.041860465116279,""last"":0.824,""previousClose"":0.86,""high"":0.824,""low"":0.81,""totalVolume"":667,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:07:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.864,""lowLimit"":0.784,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KLEA HOLDING (ex VISIOMED),1rPALKLH,FR0013481835,https://www.boursorama.com/cours/1rPALKLH/,0.1732,-0.021468926553672,0.1768,0.1704,,"{""symbol"":""1rPALKLH"",""variation"":-0.021468926553672,""last"":0.1732,""previousClose"":0.177,""high"":0.1768,""low"":0.1704,""totalVolume"":16505,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:42:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.1904,""lowLimit"":0.156,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KUMULUS VAPE,1rPALVAP,FR0013419876,https://www.boursorama.com/cours/1rPALVAP/,3.15,-0.015625,3.34,3.15,,"{""symbol"":""1rPALVAP"",""variation"":-0.015625,""last"":3.15,""previousClose"":3.2,""high"":3.34,""low"":3.15,""totalVolume"":292,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:30:36"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3.3,""lowLimit"":3,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KENDRION,1rAKENDR,NL0000852531,https://www.boursorama.com/cours/1rAKENDR/,16.54,0.0024242424242424,16.64,16.3,,"{""symbol"":""1rAKENDR"",""variation"":0.0024242424242424,""last"":16.54,""previousClose"":16.5,""high"":16.64,""low"":16.3,""totalVolume"":3235,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:40:58"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":17.36,""lowLimit"":15.72,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KON BAM GROEP,1rABAMNB,NL0000337319,https://www.boursorama.com/cours/1rABAMNB/,8.565,0.0041031652989449,8.58,8.475,,"{""symbol"":""1rABAMNB"",""variation"":0.0041031652989449,""last"":8.565,""previousClose"":8.53,""high"":8.58,""low"":8.475,""totalVolume"":80039,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-31 11:44:46"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":8.99,""lowLimit"":8.14,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KON PORC FL,1rAPORF,NL0000378669,https://www.boursorama.com/cours/1rAPORF/,14.5,0,0,0,,"{""symbol"":""1rAPORF"",""variation"":0,""last"":14.5,""previousClose"":14.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-27 16:30:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":15.9,""lowLimit"":13.1,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KEYWARE TECH,FF11_KEYW,BE0003880979,https://www.boursorama.com/cours/FF11-KEYW/,0.88,0.053892215568862,0.98,0.855,,"{""symbol"":""FF11-KEYW"",""variation"":0.053892215568862,""last"":0.88,""previousClose"":0.835,""high"":0.98,""low"":0.855,""totalVolume"":34778,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 10:54:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.92,""lowLimit"":0.84,""valorization"":0,""shares"":0,""tradeCapital"":0}"
KINEPOLIS GROUP,FF11_KIN,BE0974274061,https://www.boursorama.com/cours/FF11-KIN/,26.05,0.013618677042802,26.15,25.85,,"{""symbol"":""FF11-KIN"",""variation"":0.013618677042802,""last"":26.05,""previousClose"":25.7,""high"":26.15,""low"":25.85,""totalVolume"":6922,""exchangeCode"":""BEL"",""tradeDate"":""2026-03-31 11:46:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":27.35,""lowLimit"":24.75,""valorization"":0,""shares"":0,""tradeCapital"":0}"
L'AGENCE AUTOMOBILIERE,1rPMLAA,FR0014005WE9,https://www.boursorama.com/cours/1rPMLAA/,3.2,0,0,0,,"{""symbol"":""1rPMLAA"",""variation"":0,""last"":3.2,""previousClose"":3.2,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-19 16:30:08"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":3,""lowLimit"":2.48,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LA CHAUSSERIA,1rPCHSR,FR0000060907,https://www.boursorama.com/cours/1rPCHSR/,6.5,0,0,0,,"{""symbol"":""1rPCHSR"",""variation"":0,""last"":6.5,""previousClose"":6.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-19 16:30:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":6.8,""lowLimit"":5.6,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LA PERLA FASHION HLDG,1rPALPER,NL0012191662,https://www.boursorama.com/cours/1rPALPER/,7.2,0,0,0,,"{""symbol"":""1rPALPER"",""variation"":0,""last"":7.2,""previousClose"":7.2,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2023-07-03 09:00:27"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LACROIX,1rPLACR,FR0000066607,https://www.boursorama.com/cours/1rPLACR/,12.75,0.02,12.9,12.5,,"{""symbol"":""1rPLACR"",""variation"":0.02,""last"":12.75,""previousClose"":12.5,""high"":12.9,""low"":12.5,""totalVolume"":1323,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:20:29"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":13.35,""lowLimit"":12.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LANSON-BCC,1rPALLAN,FR0004027068,https://www.boursorama.com/cours/1rPALLAN/,26.5,0,26.7,26.5,,"{""symbol"":""1rPALLAN"",""variation"":0,""last"":26.5,""previousClose"":26.5,""high"":26.7,""low"":26.5,""totalVolume"":167,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:37:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":27.8,""lowLimit"":25.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LARGO,1rPALLGO,FR0013308582,https://www.boursorama.com/cours/1rPALLGO/,1.3,0.0077519379844961,1.3,1.28,,"{""symbol"":""1rPALLGO"",""variation"":0.0077519379844961,""last"":1.3,""previousClose"":1.29,""high"":1.3,""low"":1.28,""totalVolume"":587,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:57:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.365,""lowLimit"":1.235,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LATECOERE,1rPLAT,FR001400JY13,https://www.boursorama.com/cours/1rPLAT/,0.0189,-0.0052631578947368,0.0195,0.0189,,"{""symbol"":""1rPLAT"",""variation"":-0.0052631578947368,""last"":0.0189,""previousClose"":0.019,""high"":0.0195,""low"":0.0189,""totalVolume"":1632685,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:51:10"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.0567,""lowLimit"":0.0001,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LATECOERE,1rP03227,FR0000032278,https://www.boursorama.com/cours/1rP03227/,0,-1,0,0,,"{""symbol"":""1rP03227"",""variation"":-1,""last"":0,""previousClose"":0.1105,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.12155,""lowLimit"":0.10044,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LAURENT PERRIER,1rPLPE,FR0006864484,https://www.boursorama.com/cours/1rPLPE/,82.2,-0.039719626168224,85.6,81.2,,"{""symbol"":""1rPLPE"",""variation"":-0.039719626168224,""last"":82.2,""previousClose"":85.6,""high"":85.6,""low"":81.2,""totalVolume"":1952,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 12:00:58"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":86.2,""lowLimit"":78.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LDC,1rPLOUP,FR001400SF56,https://www.boursorama.com/cours/1rPLOUP/,97.7,-0.019076305220883,98.6,96.5,,"{""symbol"":""1rPLOUP"",""variation"":-0.019076305220883,""last"":97.7,""previousClose"":99.6,""high"":98.6,""low"":96.5,""totalVolume"":1647,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:59:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":102.4,""lowLimit"":92.9,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LE TANNEUR,1rPALTAN,FR0000075673,https://www.boursorama.com/cours/1rPALTAN/,4.3,0,0,0,,"{""symbol"":""1rPALTAN"",""variation"":0,""last"":4.3,""previousClose"":4.3,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2022-11-23 16:42:15"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":4.34,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LEBON,1rPALBON,FR0000121295,https://www.boursorama.com/cours/1rPALBON/,101,0.02020202020202,101,100,,"{""symbol"":""1rPALBON"",""variation"":0.02020202020202,""last"":101,""previousClose"":99,""high"":101,""low"":100,""totalVolume"":551,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:43:30"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":106,""lowLimit"":96,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LECTRA,1rPLSSNV,FR0014013WP9,https://www.boursorama.com/cours/1rPLSSNV/,4.19,-0.8356862745098,0,0,,"{""symbol"":""1rPLSSNV"",""variation"":-0.8356862745098,""last"":4.19,""previousClose"":25.5,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""0000-00-00 00:00:00"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":30.6,""lowLimit"":20.4,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LECTRA,1rPLSS,FR0000065484,https://www.boursorama.com/cours/1rPLSS/,16.34,0.016169154228856,16.44,16,,"{""symbol"":""1rPLSS"",""variation"":0.016169154228856,""last"":16.34,""previousClose"":16.08,""high"":16.44,""low"":16,""totalVolume"":2113,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:14:25"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":17.14,""lowLimit"":15.54,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LEPERMISLIBRE,1rPALLPL,FR001400F2Z1,https://www.boursorama.com/cours/1rPALLPL/,0.087,0,0.087,0.087,,"{""symbol"":""1rPALLPL"",""variation"":0,""last"":0.087,""previousClose"":0.087,""high"":0.087,""low"":0.087,""totalVolume"":25,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 09:00:09"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.098,""lowLimit"":0.076,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LES CONSTRUCTEURS DU BOIS,1rPMLLCB,FR00140007I9,https://www.boursorama.com/cours/1rPMLLCB/,2.36,-0.056,2.36,2.36,,"{""symbol"":""1rPMLLCB"",""variation"":-0.056,""last"":2.36,""previousClose"":2.5,""high"":2.36,""low"":2.36,""totalVolume"":1000,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:30:17"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.68,""lowLimit"":2.2,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LEXIBOOK LINGUIST,1rPALLEX,FR0000033599,https://www.boursorama.com/cours/1rPALLEX/,5,0.020408163265306,0,0,,"{""symbol"":""1rPALLEX"",""variation"":0.020408163265306,""last"":5,""previousClose"":4.9,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-30 17:25:14"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.14,""lowLimit"":4.66,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LHYFE,1rPLHYFE,FR0014009YQ1,https://www.boursorama.com/cours/1rPLHYFE/,2.605,0.033730158730159,2.705,2.555,,"{""symbol"":""1rPLHYFE"",""variation"":0.033730158730159,""last"":2.605,""previousClose"":2.52,""high"":2.705,""low"":2.555,""totalVolume"":36893,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:58:28"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":2.735,""lowLimit"":2.475,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LIGHTON,1rPALTAI,FR0013230950,https://www.boursorama.com/cours/1rPALTAI/,5.605,-0.033620689655172,5.8,5.4,,"{""symbol"":""1rPALTAI"",""variation"":-0.033620689655172,""last"":5.605,""previousClose"":5.8,""high"":5.8,""low"":5.4,""totalVolume"":4505,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 12:00:38"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":5.885,""lowLimit"":5.325,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LINEDATA SERVICES,1rPLIN,FR0004156297,https://www.boursorama.com/cours/1rPLIN/,41.1,0,41.3,41.1,,"{""symbol"":""1rPLIN"",""variation"":0,""last"":41.1,""previousClose"":41.1,""high"":41.3,""low"":41.1,""totalVolume"":82,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:50:22"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":43.1,""lowLimit"":39.1,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LISI,1rPFII,FR0000050353,https://www.boursorama.com/cours/1rPFII/,51.7,0.01174168297456,51.8,50.4,,"{""symbol"":""1rPFII"",""variation"":0.01174168297456,""last"":51.7,""previousClose"":51.1,""high"":51.8,""low"":50.4,""totalVolume"":5442,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 11:49:47"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":54.2,""lowLimit"":49.15,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LLEID SERV TELEM,1rPALLLN,ES0105089009,https://www.boursorama.com/cours/1rPALLLN/,1.1,0,1.1,1.1,,"{""symbol"":""1rPALLLN"",""variation"":0,""last"":1.1,""previousClose"":1.1,""high"":1.1,""low"":1.1,""totalVolume"":451,""exchangeCode"":""PAR"",""tradeDate"":""2026-03-31 10:52:13"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":1.155,""lowLimit"":1.045,""valorization"":0,""shares"":0,""tradeCapital"":0}"
LAVIDE HOLDING,1rALVIDE,NL0010545679,https://www.boursorama.com/cours/1rALVIDE/,0.465,0,0,0,,"{""symbol"":""1rALVIDE"",""variation"":0,""last"":0.465,""previousClose"":0.465,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""AMS"",""tradeDate"":""2026-03-30 17:26:52"",""category"":""STK"",""decimals"":3,""tradingDecimals"":4,""highLimit"":0.488,""lowLimit"":0.442,""valorization"":0,""shares"":0,""tradeCapital"":0}"
M2I,1rPALMII,FR0013270626,https://www.boursorama.com/cours/1rPALMII/,8.45,0,0,0,,"{""symbol"":""1rPALMII"",""variation"":0,""last"":8.45,""previousClose"":8.45,""high"":0,""low"":0,""totalVolume"":0,""exchangeCode"":""PAR"",""tradeDate"":""2025-06-23 09:00:21"",""category"":""STK"",""decimals"":3,""tradingDecimals"":3,""highLimit"":0.0005,""lowLimit"":0.0005,""valorization"":0,""shares"":0,""tradeCapital"":0}"
